
-----------------------------------------------------------------------runs 1065	[6.388872861862183e-07],[-4.637986421585083e-07],[7.059425115585327e-07],[4.4833868741989136e-06],[1.4906749129295349e-05],[6.584450602531433e-06],[6.875023245811462e-06],[1.3431534171104431e-05],[5.042180418968201e-06],[9.832903742790222e-06],[1.5018507838249207e-05],[5.228444933891296e-06],[8.722767233848572e-06],[4.818663001060486e-06],[-2.633221447467804e-05],[3.7159770727157593e-06],[2.693943679332733e-05],[-1.0954216122627258e-05],[1.1524185538291931e-05],[3.946945071220398e-06],[8.633360266685486e-06],[2.0489096641540527e-08],[9.369105100631714e-07],[4.53554093837738e-06],[1.4280900359153748e-05],[5.444511771202087e-06],[1.695007085800171e-07],[5.587935447692871e-09],[5.587935447692871e-09],[7.985159754753113e-06],[5.587935447692871e-09],[8.754432201385498e-08],[-9.113922715187073e-06],[-1.8794089555740356e-06],[-2.0060688257217407e-06],[5.587935447692871e-09],[-1.3355165719985962e-06],[2.4046748876571655e-06],[1.8863007426261902e-05],[6.686896085739136e-07],[6.301328539848328e-06],[5.9138983488082886e-06],[4.2302533984184265e-05],[5.07943332195282e-06],[-4.5634806156158447e-07],[2.3214146494865417e-05],[9.145587682723999e-07],[5.519017577171326e-06],[-1.862645149230957e-09],[3.1795352697372437e-06],[8.082017302513123e-06],[-7.191672921180725e-06],[-7.692724466323853e-07],[5.587935447692871e-09],[-1.4547258615493774e-06],[7.620081305503845e-06],[5.587935447692871e-09],[6.472691893577576e-06],[2.0703300833702087e-05],[6.537884473800659e-07],[1.496635377407074e-05]
-----------------------------------------------------------------------runs 1066	[4.021450877189636e-06],[2.4400651454925537e-07],[-9.872019290924072e-08],[2.8889626264572144e-06],[5.563721060752869e-06],[4.377216100692749e-07],[5.608424544334412e-06],[1.7328187823295593e-05],[-2.1997839212417603e-06],[4.289671778678894e-06],[2.790801227092743e-05],[3.552064299583435e-06],[8.009374141693115e-08],[9.989365935325623e-06],[1.4504417777061462e-05],[6.3087791204452515e-06],[-2.421438694000244e-08],[5.587935447692871e-09],[2.903863787651062e-06],[3.7085264921188354e-06],[5.587935447692871e-09],[-4.78699803352356e-07],[-3.7867575883865356e-06],[4.513189196586609e-06],[9.646639227867126e-06],[3.5297125577926636e-06],[1.4936551451683044e-05],[7.597729563713074e-06],[-1.862645149230957e-09],[2.5685876607894897e-06],[2.687796950340271e-06],[5.587935447692871e-09],[5.587935447692871e-09],[1.1380761861801147e-06],[5.587935447692871e-09],[-1.862645149230957e-09],[5.587935447692871e-09],[5.774199962615967e-08],[2.261810004711151e-05],[-1.8812716007232666e-07],[-9.22568142414093e-06],[1.987442374229431e-06],[-1.1343508958816528e-06],[2.8936192393302917e-05],[-9.313225746154785e-09],[5.109235644340515e-06],[1.2775883078575134e-05],[4.675239324569702e-07],[-1.5739351511001587e-06],[1.30385160446167e-08],[1.644715666770935e-06],[-2.4819746613502502e-05],[1.0637566447257996e-05],[1.0883435606956482e-05],[5.587935447692871e-09],[1.1734664440155029e-07],[5.019828677177429e-06],[5.587935447692871e-09],[-9.313225746154785e-09],[1.471489667892456e-07],[8.298084139823914e-06],[3.632158041000366e-07],[1.041404902935028e-05]
-----------------------------------------------------------------------runs 1067	[1.1710450053215027e-05],[1.0989606380462646e-07],[1.1337921023368835e-05],[4.898756742477417e-07],[-9.12696123123169e-08],[3.9301812648773193e-07],[4.900619387626648e-06],[9.90740954875946e-06],[-1.862645149230957e-09],[4.870817065238953e-06],[1.1635944247245789e-05],[5.77978789806366e-06],[-7.795169949531555e-06],[1.0138377547264099e-05],[1.4392659068107605e-05],[1.8110498785972595e-05],[-7.698312401771545e-06],[5.587935447692871e-09],[4.8857182264328e-06],[5.086883902549744e-06],[5.3998082876205444e-06],[3.7159770727157593e-06],[3.781169652938843e-07],[1.823529601097107e-06],[1.210533082485199e-05],[2.985820174217224e-06],[6.591901183128357e-06],[1.5106052160263062e-06],[1.1166557669639587e-05],[5.587935447692871e-09],[2.9616057872772217e-07],[1.2656673789024353e-05],[5.587935447692871e-09],[6.761401891708374e-07],[2.7939677238464355e-08],[1.846812665462494e-05],[2.479180693626404e-06],[1.8831342458724976e-06],[-6.729736924171448e-06],[4.2673200368881226e-06],[6.942078471183777e-06],[1.041404902935028e-05],[1.0244548320770264e-07],[-7.459893822669983e-06],[5.587935447692871e-09],[5.587935447692871e-09],[1.3520941138267517e-05],[-9.313225746154785e-09],[1.9980594515800476e-05],[5.587935447692871e-09],[6.301328539848328e-06],[1.471489667892456e-07],[1.30385160446167e-08],[7.679685950279236e-06],[1.1956319212913513e-05],[5.587935447692871e-09],[9.220093488693237e-07],[3.7830322980880737e-06],[1.4882534742355347e-06],[8.551403880119324e-06]
-----------------------------------------------------------------------runs 1068	[5.587935447692871e-09],[-1.4472752809524536e-06],[4.297122359275818e-06],[1.887790858745575e-05],[1.9332394003868103e-05],[5.578622221946716e-06],[6.606802344322205e-06],[-2.9001384973526e-06],[5.3551048040390015e-06],[8.126720786094666e-06],[1.7415732145309448e-06],[1.0056421160697937e-05],[3.462657332420349e-06],[9.221956133842468e-06],[4.98257577419281e-06],[8.752569556236267e-06],[-1.862645149230957e-09],[-2.9243528842926025e-07],[1.5309080481529236e-05],[2.0032748579978943e-05],[-2.3404136300086975e-05],[7.3071569204330444e-06],[-2.8852373361587524e-06],[6.748363375663757e-06],[1.473352313041687e-06],[5.735084414482117e-06],[2.941116690635681e-06],[7.485970854759216e-06],[2.0489096641540527e-08],[-1.605786383152008e-05],[-7.394701242446899e-07],[8.028000593185425e-07],[-1.819804310798645e-06],[-9.313225746154785e-09],[6.465241312980652e-06],[2.6635825634002686e-07],[-1.1475756764411926e-05],[5.587935447692871e-09],[5.587935447692871e-09],[9.274110198020935e-06],[-1.6763806343078613e-08],[-8.942559361457825e-06],[7.925555109977722e-06],[2.0544975996017456e-06],[5.587935447692871e-09],[3.557652235031128e-07],[5.047768354415894e-07],[-1.3597309589385986e-07],[6.204470992088318e-06],[-8.21426510810852e-07],[5.587935447692871e-09],[7.953494787216187e-07],[-9.313225746154785e-09],[1.1047348380088806e-05],[-1.6186386346817017e-06],[8.432194590568542e-06],[2.5091692805290222e-05],[-1.909211277961731e-06],[5.587935447692871e-09],[3.417953848838806e-06],[-1.2312084436416626e-06],[-9.313225746154785e-09],[5.973502993583679e-06],[4.103407263755798e-06],[5.587935447692871e-09],[-1.2759119272232056e-06],[2.5890767574310303e-07],[4.207715392112732e-06],[-2.551823854446411e-07],[9.832903742790222e-06]
-----------------------------------------------------------------------runs 1069	[2.7939677238464355e-08],[8.64081084728241e-06],[-3.85381281375885e-06],[2.5015324354171753e-06],[1.471489667892456e-07],[6.8303197622299194e-06],[1.0771676898002625e-05],[1.0242685675621033e-05],[1.7192214727401733e-06],[-9.313225746154785e-09],[-6.128102540969849e-07],[6.3907355070114136e-06],[1.7639249563217163e-06],[2.8517097234725952e-06],[1.0153278708457947e-05],[-1.631118357181549e-05],[3.559514880180359e-06],[3.0210241675376892e-05],[1.7117708921432495e-06],[2.1470710635185242e-05],[5.3551048040390015e-06],[4.461035132408142e-06],[-3.689900040626526e-06],[1.1159107089042664e-05],[8.469447493553162e-06],[5.587935447692871e-09],[1.0332092642784119e-05],[-6.148591637611389e-06],[-1.7212703824043274e-05],[2.3655593395233154e-07],[2.7939677238464355e-08],[5.587935447692871e-09],[1.629255712032318e-05],[7.053837180137634e-06],[6.88992440700531e-06],[5.587935447692871e-09],[9.65408980846405e-06],[5.587935447692871e-09],[1.4817342162132263e-05],[4.9229711294174194e-06],[1.7117708921432495e-06],[5.587935447692871e-09],[5.587935447692871e-09],[6.910413503646851e-07],[-5.979090929031372e-07],[1.942738890647888e-06],[-7.16187059879303e-06],[5.587935447692871e-09],[5.867332220077515e-07],[5.587935447692871e-09],[8.245930075645447e-06],[-1.862645149230957e-09],[-9.313225746154785e-09],[1.9185245037078857e-07],[-9.313225746154785e-09],[4.706904292106628e-06],[5.587935447692871e-09],[-2.421438694000244e-08],[-8.437782526016235e-07],[9.452924132347107e-06],[5.587935447692871e-09],[1.3513490557670593e-05],[5.451962351799011e-06],[9.713694453239441e-06]
-----------------------------------------------------------------------runs 1070	[5.587935447692871e-09],[7.538124918937683e-06],[-1.210719347000122e-07],[-9.313225746154785e-09],[-8.381903171539307e-08],[1.6372650861740112e-06],[3.9692968130111694e-06],[3.909692168235779e-06],[2.605840563774109e-06],[8.119270205497742e-06],[4.505738615989685e-06],[7.485970854759216e-06],[2.036057412624359e-05],[-1.6763806343078613e-08],[1.3401731848716736e-05],[1.5478581190109253e-06],[9.527429938316345e-06],[-9.313225746154785e-09],[3.999099135398865e-06],[1.1976808309555054e-06],[4.565343260765076e-06],[1.30385160446167e-08],[-9.313225746154785e-09],[-9.313225746154785e-09],[6.465241312980652e-06],[-3.1478703022003174e-07],[1.0749325156211853e-05],[5.587935447692871e-09],[3.2242387533187866e-06],[-1.3802200555801392e-06],[-5.902722477912903e-06],[5.587935447692871e-09],[2.0544975996017456e-06],[-3.495253622531891e-05],[5.5711716413497925e-06],[3.7159770727157593e-06],[5.587935447692871e-09],[2.4400651454925537e-07],[1.1380761861801147e-06],[-4.78699803352356e-07],[2.21841037273407e-06],[1.1263415217399597e-05],[3.87243926525116e-06],[1.9352883100509644e-06],[1.391395926475525e-06],[5.029141902923584e-08],[-1.862645149230957e-09],[2.248212695121765e-06],[2.738088369369507e-07],[5.587935447692871e-09],[5.124136805534363e-06],[-2.421438694000244e-08],[1.30385160446167e-08],[-2.1792948246002197e-07],[1.9883736968040466e-05],[4.284083843231201e-08],[2.6654452085494995e-06],[7.113441824913025e-06],[5.587935447692871e-09],[-9.313225746154785e-09],[-1.3131648302078247e-06],[6.495043635368347e-06],[1.9198283553123474e-05]
-----------------------------------------------------------------------runs 1071	[2.1209940314292908e-05],[-1.862645149230957e-09],[2.464279532432556e-06],[-6.9607049226760864e-06],[5.587935447692871e-09],[1.115165650844574e-05],[1.4360994100570679e-06],[4.230067133903503e-06],[-6.798654794692993e-07],[-9.313225746154785e-09],[4.036352038383484e-06],[2.479180693626404e-06],[-1.234002411365509e-05],[1.111440360546112e-05],[4.461035132408142e-06],[6.606802344322205e-06],[9.592622518539429e-07],[1.8458813428878784e-06],[7.038936018943787e-06],[5.563721060752869e-06],[1.4211982488632202e-06],[-2.0302832126617432e-07],[9.117648005485535e-06],[4.952773451805115e-06],[-3.2726675271987915e-06],[2.8070062398910522e-06],[5.898997187614441e-06],[9.661540389060974e-06],[6.927177309989929e-06],[4.1406601667404175e-06],[1.3224780559539795e-07],[-8.381903171539307e-08],[5.587935447692871e-09],[-9.313225746154785e-09],[-1.6763806343078613e-08],[3.820285201072693e-06],[-8.512288331985474e-07],[6.984919309616089e-07],[-1.862645149230957e-09],[6.3907355070114136e-06],[7.878988981246948e-07],[-3.073364496231079e-07],[2.12155282497406e-06],[1.4318153262138367e-05],[-9.313225746154785e-09],[5.587935447692871e-09],[1.3969838619232178e-07],[3.4552067518234253e-06],[-5.085021257400513e-07],[1.9235536456108093e-05],[8.581206202507019e-06],[1.3766810297966003e-05],[7.68713653087616e-06],[-7.899478077888489e-06],[7.68713653087616e-06],[7.806345820426941e-06],[5.587935447692871e-09],[2.382509410381317e-05],[1.276843249797821e-05]
-----------------------------------------------------------------------runs 1072	[4.349276423454285e-06],[3.5371631383895874e-06],[-9.313225746154785e-09],[9.274110198020935e-06],[7.264316082000732e-08],[-5.299225449562073e-06],[1.4854595065116882e-05],[2.1141022443771362e-06],[-1.0672956705093384e-06],[1.6298145055770874e-06],[4.0512531995773315e-06],[2.3972243070602417e-06],[2.0464882254600525e-05],[1.1734664440155029e-07],[5.966052412986755e-06],[5.68293035030365e-06],[1.4882534742355347e-06],[3.110617399215698e-07],[5.3998082876205444e-06],[-9.313225746154785e-09],[2.2407621145248413e-06],[5.587935447692871e-09],[8.566305041313171e-06],[-9.313225746154785e-09],[7.962808012962341e-06],[1.7492100596427917e-05],[-2.080574631690979e-06],[6.927177309989929e-06],[6.331130862236023e-06],[6.942078471183777e-06],[4.1406601667404175e-06],[-1.2861564755439758e-05],[6.413087248802185e-06],[-1.9837170839309692e-06],[7.64988362789154e-06],[-1.2369826436042786e-05],[7.135793566703796e-06],[4.041753709316254e-05],[8.400529623031616e-07],[5.587935447692871e-09],[8.773058652877808e-07],[2.002343535423279e-06],[5.587935447692871e-09],[7.068738341331482e-06],[3.6265701055526733e-06],[3.246590495109558e-06],[-1.8658116459846497e-05],[-4.852190613746643e-06],[1.191161572933197e-05],[4.423782229423523e-06],[1.7639249563217163e-06],[-1.862645149230957e-09],[3.1851232051849365e-07],[1.1380761861801147e-06],[1.30385160446167e-08],[1.0577961802482605e-05],[-9.313225746154785e-09],[-8.512288331985474e-07],[-4.345551133155823e-06],[-1.479126513004303e-05],[1.3617798686027527e-05],[2.002343535423279e-06],[2.2910535335540771e-07],[4.513189196586609e-06],[5.587935447692871e-09],[2.6768073439598083e-05],[1.5309080481529236e-05],[9.117648005485535e-06]
-----------------------------------------------------------------------runs 1073	[7.076188921928406e-06],[6.293877959251404e-06],[-1.3280659914016724e-06],[5.587935447692871e-09],[-9.313225746154785e-09],[4.284083843231201e-08],[7.329508662223816e-06],[2.985820174217224e-06],[1.9725412130355835e-06],[3.67872416973114e-06],[4.207715392112732e-06],[1.6963109374046326e-05],[5.19677996635437e-07],[-3.5408884286880493e-06],[1.7968937754631042e-05],[6.599351763725281e-06],[-4.637986421585083e-07],[1.8086284399032593e-06],[2.3972243070602417e-06],[1.130625605583191e-06],[-2.2221356630325317e-06],[5.271285772323608e-07],[-1.862645149230957e-09],[3.164634108543396e-06],[8.029863238334656e-06],[5.587935447692871e-09],[1.2530013918876648e-05],[3.9301812648773193e-07],[7.2624534368515015e-06],[7.076188921928406e-06],[7.187947630882263e-06],[1.30385160446167e-08],[3.5222619771957397e-06],[5.086883902549744e-06],[4.200264811515808e-06],[-8.56257975101471e-06],[1.0486692190170288e-06],[5.587935447692871e-09],[1.0726973414421082e-05],[4.47593629360199e-06],[1.1263415217399597e-05],[1.1902302503585815e-06],[-1.3131648302078247e-06],[-6.426125764846802e-07],[4.542991518974304e-06],[-9.313225746154785e-09],[3.909692168235779e-06],[5.587935447692871e-09],[2.859160304069519e-06],[1.257285475730896e-06],[-2.207234501838684e-06],[-1.862645149230957e-09],[1.1753290891647339e-06],[-3.4067779779434204e-06],[5.587935447692871e-09],[8.231028914451599e-06],[2.002529799938202e-05],[7.133930921554565e-07],[-1.0225921869277954e-06],[2.9709190130233765e-06],[7.264316082000732e-08],[5.587935447692871e-09],[1.1330470442771912e-05],[6.845220923423767e-06],[1.595728099346161e-05]
-----------------------------------------------------------------------runs 1074	[-7.096678018569946e-07],[-3.818422555923462e-07],[4.7888606786727905e-06],[-1.862645149230957e-09],[2.4400651454925537e-07],[-2.8954818844795227e-05],[-1.521781086921692e-06],[3.335997462272644e-06],[2.5890767574310303e-07],[8.111819624900818e-06],[1.4504417777061462e-05],[3.514811396598816e-06],[9.728595614433289e-06],[5.587935447692871e-09],[5.420297384262085e-07],[-6.891787052154541e-08],[9.393319487571716e-06],[4.773959517478943e-06],[1.1621043086051941e-05],[9.631738066673279e-06],[4.0046870708465576e-07],[5.792826414108276e-07],[-2.5043264031410217e-05],[1.2274831533432007e-06],[1.2328848242759705e-05],[-2.1047890186309814e-07],[3.4552067518234253e-06],[1.41095370054245e-05],[7.791444659233093e-06],[-9.313225746154785e-09],[1.7469748854637146e-05],[-1.9837170839309692e-06],[1.1902302503585815e-06],[2.697668969631195e-05],[5.6978315114974976e-06],[1.0458752512931824e-05],[2.4493783712387085e-06],[-8.959323167800903e-07],[3.5669654607772827e-06],[-2.5350600481033325e-06],[8.387491106987e-06],[1.6612932085990906e-05],[-9.313225746154785e-09],[5.587935447692871e-09],[-4.732981324195862e-06],[1.3969838619232178e-07],[3.9245933294296265e-06],[1.140497624874115e-05],[1.1859461665153503e-05],[-2.8703361749649048e-06],[4.3120235204696655e-06],[1.4360994100570679e-06],[-4.2654573917388916e-07],[3.991648554801941e-06],[1.301988959312439e-06],[2.5760382413864136e-06],[5.587935447692871e-09],[7.515773177146912e-06],[1.675449311733246e-05],[1.1604279279708862e-06],[-1.862645149230957e-09],[5.867332220077515e-07],[-2.520158886909485e-06],[2.6728957891464233e-06],[1.6590580344200134e-05],[1.30385160446167e-08],[8.394941687583923e-06],[1.30385160446167e-08],[1.0361894965171814e-05],[1.471489667892456e-07],[5.77978789806366e-06],[8.149072527885437e-06],[1.4882534742355347e-06],[-1.862645149230957e-09],[-1.1418014764785767e-06],[1.6434118151664734e-05],[3.0603259801864624e-06],[1.7656013369560242e-05]
-----------------------------------------------------------------------runs 1075	[3.2838433980941772e-06],[3.768131136894226e-06],[5.587935447692871e-09],[-2.341344952583313e-06],[2.199225127696991e-05],[1.621060073375702e-05],[7.88085162639618e-06],[-1.514330506324768e-06],[-9.313225746154785e-09],[1.1792406439781189e-05],[-3.518536686897278e-06],[1.7760321497917175e-05],[3.8053840398788452e-06],[-1.3206154108047485e-06],[7.404014468193054e-06],[-2.423301339149475e-06],[1.0816380381584167e-05],[7.933005690574646e-06],[3.557652235031128e-07],[2.8815120458602905e-06],[-1.835264265537262e-05],[-1.862645149230957e-09],[5.4370611906051636e-06],[5.587935447692871e-09],[4.302710294723511e-07],[8.996576070785522e-07],[-7.469207048416138e-07],[-7.618218660354614e-07],[8.596107363700867e-06],[2.6654452085494995e-06],[1.1092051863670349e-05],[1.6298145055770874e-06],[2.7490779757499695e-05],[-1.3653188943862915e-06],[7.038936018943787e-06],[2.263113856315613e-06],[3.557652235031128e-07],[1.1472031474113464e-05],[-3.734603524208069e-06],[-1.862645149230957e-09],[-2.421438694000244e-08],[5.587935447692871e-09],[4.9602240324020386e-06],[-5.159527063369751e-07],[8.752569556236267e-06],[5.587935447692871e-09],[-1.1343508958816528e-06],[5.161389708518982e-06],[3.5297125577926636e-06],[5.587935447692871e-09],[2.1141022443771362e-06],[-1.2852251529693604e-07],[5.569308996200562e-07],[-6.94766640663147e-07],[-1.5366822481155396e-06],[-9.313225746154785e-09],[2.158805727958679e-06],[2.7846544981002808e-06],[9.795650839805603e-06],[-5.830079317092896e-07],[-7.422640919685364e-06],[-2.9224902391433716e-06],[-1.469627022743225e-06],[2.514570951461792e-07],[-9.313225746154785e-09],[-9.313225746154785e-09],[1.5204772353172302e-05],[5.593523383140564e-06],[9.102746844291687e-06],[5.587935447692871e-09],[6.502494215965271e-06],[1.3317912817001343e-06],[-1.2684613466262817e-06],[2.7803704142570496e-05],[7.74674117565155e-06],[6.100162863731384e-06],[1.1606141924858093e-05]
-----------------------------------------------------------------------runs 1076	[2.643093466758728e-06],[-4.1909515857696533e-07],[1.6223639249801636e-06],[5.494803190231323e-07],[-3.1907111406326294e-06],[1.7695128917694092e-07],[9.534880518913269e-06],[1.7782673239707947e-05],[1.8892809748649597e-05],[1.0989606380462646e-07],[1.2977048754692078e-05],[-4.7925859689712524e-06],[1.6298145055770874e-06],[1.991353929042816e-05],[-1.3280659914016724e-06],[2.7846544981002808e-06],[3.037974238395691e-06],[1.5459954738616943e-07],[2.985820174217224e-06],[8.475035429000854e-07],[-9.313225746154785e-09],[9.169802069664001e-06],[5.587935447692871e-09],[1.1121854186058044e-05],[5.587935447692871e-09],[1.0784715414047241e-06],[7.068738341331482e-06],[3.082677721977234e-06],[7.105991244316101e-06],[1.907162368297577e-05],[-3.3695250749588013e-06],[4.973262548446655e-07],[1.7015263438224792e-05],[6.621703505516052e-06],[1.2813135981559753e-05],[-2.7436763048171997e-06],[2.814456820487976e-06],[2.2975727915763855e-05],[6.491504609584808e-05],[5.587935447692871e-09],[-1.434236764907837e-07],[3.3583492040634155e-06],[5.587935447692871e-09],[-8.845701813697815e-06],[3.4924596548080444e-06],[-6.128102540969849e-07],[1.2647360563278198e-06],[1.3610348105430603e-05],[5.587935447692871e-09],[-9.313225746154785e-09],[2.464279532432556e-06],[-1.605786383152008e-05],[5.587935447692871e-09],[5.718320608139038e-07],[1.8654391169548035e-05],[5.587935447692871e-09],[5.587935447692871e-09],[-2.04332172870636e-06],[6.107613444328308e-06],[8.996576070785522e-07],[1.0153278708457947e-05],[-1.6763806343078613e-08],[-1.216307282447815e-06],[1.4139339327812195e-05],[1.814030110836029e-05],[-1.1669471859931946e-05],[8.29063355922699e-06],[1.9667670130729675e-05],[1.7909333109855652e-05],[-1.862645149230957e-09],[1.2217089533805847e-05]
-----------------------------------------------------------------------runs 1077	[1.5106052160263062e-06],[2.9709190130233765e-06],[2.7939677238464355e-08],[1.5702098608016968e-06],[-9.313225746154785e-09],[6.910413503646851e-07],[1.471489667892456e-07],[1.5459954738616943e-07],[1.2038275599479675e-05],[1.255236566066742e-05],[1.0242685675621033e-05],[-6.146728992462158e-08],[5.718320608139038e-07],[5.587935447692871e-09],[7.165595889091492e-06],[1.987442374229431e-06],[5.587935447692871e-09],[1.7410144209861755e-05],[1.2274831533432007e-06],[1.0667368769645691e-05],[1.0890886187553406e-05],[-2.1476298570632935e-06],[-1.862645149230957e-09],[1.600012183189392e-06],[1.5776604413986206e-06],[2.732500433921814e-06],[2.695247530937195e-06],[-9.313225746154785e-09],[5.587935447692871e-09],[-1.862645149230957e-09],[1.6521662473678589e-06],[1.4251098036766052e-05],[-9.313225746154785e-09],[4.721805453300476e-06],[5.444511771202087e-06],[1.0250136256217957e-05],[1.5391036868095398e-05],[1.085922122001648e-06],[7.068738341331482e-06],[1.0719522833824158e-05],[-6.357207894325256e-06],[1.0220333933830261e-05],[-1.5441328287124634e-06],[2.265535295009613e-05],[-1.862645149230957e-09],[5.587935447692871e-09],[2.1420419216156006e-07],[7.264316082000732e-08],[5.587935447692871e-09],[1.7447397112846375e-05],[2.516433596611023e-06],[2.4121254682540894e-06],[5.086883902549744e-06],[1.7117708921432495e-06],[1.9203871488571167e-06],[-6.426125764846802e-07],[6.964430212974548e-06],[-9.313225746154785e-09],[1.3319775462150574e-05],[3.2689422369003296e-06],[4.595145583152771e-06],[3.954395651817322e-06],[5.125068128108978e-05],[4.759058356285095e-06],[-1.4547258615493774e-06],[-9.313225746154785e-09],[8.864328265190125e-06],[1.860782504081726e-06],[2.769753336906433e-06],[4.297122359275818e-06],[1.0933727025985718e-06],[-1.596100628376007e-05],[1.8348917365074158e-05],[1.994892954826355e-06],[6.152316927909851e-06],[4.967674612998962e-06],[5.587935447692871e-09],[1.3111159205436707e-05]
-----------------------------------------------------------------------runs 1078	[-4.1909515857696533e-07],[3.0230730772018433e-06],[1.6903504729270935e-05],[-1.3206154108047485e-06],[-9.313225746154785e-09],[-8.363276720046997e-07],[1.3088807463645935e-05],[8.996576070785522e-07],[-9.778887033462524e-07],[4.364177584648132e-06],[-3.91155481338501e-08],[1.3029202818870544e-05],[6.800517439842224e-06],[4.669651389122009e-06],[-1.1641532182693481e-06],[-2.1047890186309814e-07],[1.6918405890464783e-05],[4.990026354789734e-06],[1.8011778593063354e-06],[1.3168901205062866e-06],[6.152316927909851e-06],[1.9898638129234314e-05],[1.8440186977386475e-07],[4.02890145778656e-06],[5.712732672691345e-06],[1.942738890647888e-06],[1.4333054423332214e-05],[1.2194737792015076e-05],[5.943700671195984e-06],[4.973262548446655e-07],[3.9301812648773193e-07],[5.027279257774353e-06],[1.6866251826286316e-05],[5.867332220077515e-07],[-1.862645149230957e-09],[5.302950739860535e-06],[1.734122633934021e-06],[-1.342780888080597e-05],[1.0108575224876404e-05],[5.578622221946716e-06],[1.2381002306938171e-05],[7.769092917442322e-06],[8.044764399528503e-06],[1.675449311733246e-05],[5.587935447692871e-09],[5.587935447692871e-09],[2.812594175338745e-07],[8.624047040939331e-07],[5.587935447692871e-09],[5.587935447692871e-09],[2.479180693626404e-06],[7.282942533493042e-07],[-6.128102540969849e-07],[-9.313225746154785e-09],[5.587935447692871e-09],[2.210959792137146e-06],[2.7623027563095093e-06],[5.587935447692871e-09],[-1.862645149230957e-09],[1.2224540114402771e-05],[-1.901574432849884e-05],[-1.2600794434547424e-05],[6.509944796562195e-06],[1.4392659068107605e-05],[5.587935447692871e-09],[2.1420419216156006e-07],[8.754432201385498e-08],[-3.296881914138794e-07],[1.1337921023368835e-05],[4.289671778678894e-06],[-1.862645149230957e-09],[-4.785135388374329e-06],[5.0943344831466675e-06],[5.548819899559021e-06],[2.7026981115341187e-06],[7.858499884605408e-06],[3.6191195249557495e-06],[2.732500433921814e-06],[1.0369345545768738e-05],[2.345070242881775e-06],[5.587935447692871e-09],[3.5390257835388184e-08],[1.4504417777061462e-05]
-----------------------------------------------------------------------runs 1079	[1.3737007975578308e-05],[2.0897015929222107e-05],[6.919726729393005e-06],[-2.0507723093032837e-06],[1.6298145055770874e-06],[5.4817646741867065e-06],[1.0682269930839539e-05],[2.553686499595642e-06],[1.3615936040878296e-06],[2.3525208234786987e-06],[-1.862645149230957e-09],[5.258247256278992e-06],[5.587935447692871e-09],[1.4116987586021423e-05],[3.0901283025741577e-06],[-1.3802200555801392e-06],[1.9377097487449646e-05],[-9.434297680854797e-06],[-2.0302832126617432e-07],[2.2141262888908386e-05],[1.2150034308433533e-05],[1.3953074812889099e-05],[-9.313225746154785e-09],[5.295500159263611e-06],[-3.6694109439849854e-07],[-9.313225746154785e-09],[-6.426125764846802e-07],[7.3444098234176636e-06],[-9.313225746154785e-09],[-1.5441328287124634e-06],[-1.7005950212478638e-06],[-9.313225746154785e-09],[9.154900908470154e-06],[5.587935447692871e-09],[1.191161572933197e-05],[1.8980354070663452e-06],[3.4030526876449585e-06],[-1.2386590242385864e-06],[6.226822733879089e-06],[1.305900514125824e-05],[4.118308424949646e-06],[1.7117708921432495e-06],[6.1746686697006226e-06],[-1.862645149230957e-09],[2.0330771803855896e-05],[5.587935447692871e-09],[7.431954145431519e-07],[2.4436041712760925e-05],[2.2780150175094604e-06],[5.587935447692871e-09],[-1.862645149230957e-09],[-7.638707756996155e-06],[-1.2759119272232056e-06],[8.754432201385498e-08],[3.42540442943573e-06],[3.693625330924988e-06],[5.587935447692871e-09],[3.2763928174972534e-06],[1.4584511518478394e-06],[-1.1110678315162659e-05],[5.718320608139038e-07],[-1.0225921869277954e-06],[-9.313225746154785e-09],[4.4461339712142944e-06],[1.0116025805473328e-05],[3.6116689443588257e-06],[9.221956133842468e-06],[3.259629011154175e-07],[-1.4174729585647583e-06],[3.0156224966049194e-06],[2.21841037273407e-06],[-1.862645149230957e-09],[2.4361535906791687e-05],[3.8351863622665405e-06],[-9.313225746154785e-09],[4.98257577419281e-06],[-1.0225921869277954e-06],[3.7457793951034546e-06],[-2.6913359761238098e-05],[1.0682269930839539e-05],[7.4338167905807495e-06],[-3.6228448152542114e-06],[1.531653106212616e-05],[2.7995556592941284e-06],[3.5297125577926636e-06],[-1.94646418094635e-06],[1.7276033759117126e-05]
